# Simulated random data file for batch processing
# timestamp: 2020-04-13 12:25:02
# JLW
#-------------------------------------------------

"var_x","var_y"
0.972392426338047,NA
0.476398384198546,0.702655866509303
0.632261028280482,0.732169549213722
0.127156952163205,0.162713487399742
0.162453687284142,0.439542689127848
0.0493038054555655,0.924811456119642
0.781070200027898,NA
0.87847757874988,0.81330579938367
0.891997451661155,0.833083291072398
NA,0.677213912829757
NA,0.779495471157134
NA,0.720212560845539
0.792276298860088,0.0964289649855345
NA,0.120501636061817
0.590146644273773,NA
0.065401564585045,0.959600513102487
0.589029064634815,0.301701551536098
0.855686939321458,0.0533012053929269
0.803328181616962,NA
0.925057116663083,NA
0.527411466697231,0.642378035001457
0.696833329508081,NA
NA,0.823841465171427
0.522998464060947,0.222043959191069
0.845008154399693,NA
0.603223467012867,0.17954323394224
NA,0.838846650905907
0.917171528562903,0.811694972682744
0.879453964298591,0.309670623624697
0.258464082377031,0.33852615300566
0.138751356629655,0.559963166248053
0.792449028231204,NA
0.110775566427037,0.682276607491076
0.64744482608512,0.158999759471044
NA,0.366923795081675
0.955761413555592,0.378327340818942
0.757004791637883,0.393184537068009
0.525124833686277,NA
0.31651565246284,0.828865461284295
0.386562788393348,0.145393051207066
0.584716028301045,0.327811595052481
0.0274847757536918,0.577366321580485
0.556430148193613,0.428593931253999
0.391185220098123,0.310907796258107
NA,0.802025423152372
0.361084905685857,0.777104212669656
0.690560679649934,0.83764295745641
0.253493084106594,0.97107770270668
0.869444254785776,0.375821096589789
NA,0.68448826437816
0.681043348740786,0.446862368378788
0.0179710404481739,0.0365538571495563
0.649364744545892,0.68876520334743
0.9535906186793,0.243023533839732
0.642162044998258,0.720385707681999
0.39668885152787,0.0252862926572561
0.786696243332699,0.836834746412933
0.502569651696831,0.708849403541535
0.751738840248436,0.496923558181152
0.687283404637128,0.020245275227353
0.288363833911717,0.106268273899332
0.42596183414571,0.566941091092303
