# Simulated random data file for batch processing
# timestamp: 2020-04-13 12:25:03
# JLW
#-------------------------------------------------

"var_x","var_y"
0.733990582404658,0.897809245623648
0.378885202109814,0.272879205178469
NA,0.468235729727894
0.266713569872081,0.698205932276323
0.108097077812999,0.583149661077186
0.335809579584748,0.212907554814592
0.817602404160425,0.259600400924683
0.502154952147976,NA
0.743672263110057,0.514310776488855
0.244402132695541,NA
0.191385274752975,0.886063194135204
0.609262613812461,0.800805017352104
0.0464442889206111,0.998692785855383
0.648294509155676,0.588765834225342
0.0979670498054475,0.765244412468746
0.189928565640002,NA
0.0263680389616638,0.791699363384396
0.471970347454771,0.778601331170648
0.33385489624925,0.147608357248828
0.805171937681735,0.0382856046780944
NA,0.0661649850662798
NA,0.322681811638176
0.098993617342785,0.729117961367592
0.452097675763071,0.0122710729483515
0.430971328401938,0.824466274585575
0.180860620457679,0.240220011211932
0.939131512306631,0.40302912844345
0.350998261477798,0.911299915984273
0.810056596761569,0.412655214313418
NA,0.691157037159428
0.614676638040692,0.504961671307683
0.25102695892565,0.549445275682956
0.193194294115528,0.337876780657098
0.50750042591244,0.0698573277331889
0.695167405065149,0.698863422498107
0.482282279059291,0.237892967648804
0.355512951733544,0.988125698408112
0.888358250493184,NA
0.854741304880008,0.306935996748507
0.703487548977137,0.0471741256769747
0.482326517812908,0.50587205751799
0.331969408551231,NA
0.683022762415931,0.156755644828081
0.153008057037368,0.62504542293027
0.291469746734947,0.305194015614688
0.00204906961880624,0.867052835645154
0.391800307435915,0.733004782116041
0.104763289680704,0.0588007769547403
0.28598803607747,0.181241187499836
0.357282653218135,0.804580302210525
0.195211076643318,0.523099411744624
0.341264871414751,0.049128936836496
0.871358788572252,0.961666981223971
0.858942728955299,0.416404676856473
NA,0.802420842228457
