# Simulated random data file for batch processing
# timestamp: 2020-04-13 12:25:03
# JLW
#-------------------------------------------------

"var_x","var_y"
0.785501705948263,NA
NA,NA
NA,0.963109927251935
0.574397915508598,0.78597020287998
0.560005414532498,0.0360340354964137
0.614225463243201,NA
0.717757800361142,0.249822380486876
0.521458459785208,0.178881733445451
0.947052396368235,NA
0.114608183735982,0.0604741666465998
0.140103025827557,0.688360944157466
0.127906199311838,0.853817354887724
0.924900077516213,0.520785538712516
0.46039787074551,0.816959634656087
0.61920610954985,0.61762836878188
0.656565866898745,0.347532687708735
0.862350526032969,0.367934274952859
0.769873537123203,0.322533593978733
0.848957411246374,0.977258614962921
0.645338911097497,0.820340043166652
0.264091731281951,0.363218131940812
0.416788077447563,0.766617292538285
0.815599424298853,0.896974916337058
0.586738227168098,NA
0.10205405508168,0.745479400502518
NA,0.0181466999929398
0.460390224121511,0.542581992922351
0.465781598119065,0.128668925957754
0.508135765558109,0.273714011069387
0.342024569865316,0.118076249491423
0.285028683021665,0.319219638593495
0.102313302457333,0.925156034063548
0.100648243911564,0.596179806627333
NA,0.396851950092241
0.572708447929472,0.980473324656487
0.43209644430317,0.0327066578902304
0.301891688490286,0.502414938760921
0.199831151170656,0.395148392766714
NA,0.0670715279411525
