# Simulated random data file for batch processing
# timestamp: 2020-04-13 12:25:03
# JLW
#-------------------------------------------------

"var_x","var_y"
0.307668597903103,NA
0.278887149877846,0.179246580926701
0.0341032107826322,0.828223651507869
NA,0.359304088167846
NA,0.00119906547479331
0.00992506113834679,0.372650971869007
0.310655478620902,NA
0.643228212371469,0.504352011950687
0.980213922215626,0.487126515712589
0.868920814245939,0.332436353899539
0.909653816372156,0.772881997749209
0.0384234031662345,0.982429982395843
0.738430442055687,0.933794197626412
0.91807287489064,0.94235169980675
NA,0.260265005752444
0.503530996153131,0.0678603118285537
0.148848746437579,NA
0.601411517476663,0.83554397453554
0.815559255657718,0.313208695268258
0.906346656847745,0.802572244312614
