# Simulated random data file for batch processing
# timestamp: 2020-04-13 12:25:03
# JLW
#-------------------------------------------------

"var_x","var_y"
0.582805774873123,0.817326057236642
0.872276172507554,0.264902502531186
0.963551569264382,0.540922855958343
0.157311892136931,0.661975565366447
0.455394855467603,0.505902709206566
NA,0.409970307955518
0.719058267306536,0.294420405523852
0.0931473905220628,0.768860291922465
0.807706035673618,0.794122914550826
0.670783585403115,0.160962896188721
0.641344052040949,0.898350150091574
0.536452534608543,0.849674639524892
0.303733929758891,0.393483124440536
0.557616127887741,0.813990940572694
0.000921258935704827,0.523746027611196
0.155553561402485,0.0758002626243979
0.778189948061481,0.964740804862231
0.0128669515252113,0.642103033605963
NA,0.843272170983255
0.835120292147622,0.953434970928356
0.660076091997325,0.311160357436165
0.816325725056231,NA
0.891496518393978,0.311680464539677
0.105950680794194,0.1444109485019
NA,0.283949343021959
0.293874138500541,0.627726805396378
0.342421357287094,0.364993764087558
0.585010278970003,0.83684863965027
0.818233612924814,NA
0.44331204588525,0.308621229371056
0.768638068577275,0.730935137253255
0.709999661659822,0.637340850429609
0.0186580203007907,NA
0.288565587485209,0.197431223932654
0.737516903085634,0.387759011238813
0.490373021923006,0.545573862502351
0.0437799247447401,0.819877839647233
0.129230501130223,0.871121149742976
0.00337880151346326,0.832887338940054
0.138426030986011,NA
0.0503459523897618,0.914381033508107
0.886359481373802,0.908140457468107
0.201429361710325,0.677798707270995
0.37466537905857,0.512049461482093
0.174746555276215,0.819552507484332
0.943382849683985,0.560197838116437
0.892706735990942,0.106903213076293
0.920147941447794,0.231336882570758
NA,0.614525143522769
0.030563633190468,0.47151987021789
0.549853483913466,0.964557697530836
0.837823869660497,0.496717905625701
0.868037302047014,0.189731448888779
0.161390851484612,0.132968578021973
0.348212027456611,0.596354514593259
0.0299180198926479,0.924609491834417
0.0986937962006778,0.632991854101419
0.815767087507993,NA
0.0807006624527276,0.548928428674117
0.553619605256245,0.881599542917684
0.216571261873469,0.464652019087225
0.54195629293099,0.66137357451953
0.768613252788782,0.122185085667297
0.881375256692991,0.928151002386585
0.219328428152949,0.211810376495123
0.166474790079519,0.0508429743349552
NA,0.60043231677264
0.0566776769701391,0.308462948072702
0.255696451524273,0.5196401134599
0.446463618660346,0.00366283301264048
0.941624492406845,0.287975213723257
0.875193155603483,0.405913005815819
0.545787083450705,0.772184697212651
0.474511748878285,0.452719147782773
0.523877350147814,0.00419953931123018
NA,NA
0.3945252597332,0.337563747772947
