# Simulated random data file for batch processing
# timestamp: 2020-04-13 12:25:03
# JLW
#-------------------------------------------------

"var_x","var_y"
NA,0.57135716220364
0.90847668517381,0.472528176847845
0.534590991679579,0.33431435492821
0.375064815860242,0.495404152665287
0.893912959611043,0.330871816724539
NA,0.575515436008573
0.315067472169176,0.475105684949085
0.169582884991542,0.760967905865982
0.101156568853185,0.410455047152936
0.164886053884402,0.243359885178506
0.254475197987631,NA
0.940537915099412,0.10882953950204
0.158468858338892,0.0130632282234728
0.733706766273826,0.859001535922289
0.663235235027969,0.980455816723406
NA,0.77535113459453
0.45816632756032,0.025649934541434
0.1139815680217,0.720244349678978
0.968627406982705,NA
0.61309603555128,0.28898489731364
0.773221325594932,0.0316486805677414
0.513726181117818,NA
0.261112627340481,0.0750216257292777
NA,0.171110194874927
0.703385557280853,0.652016538660973
0.931658437475562,0.240480053704232
0.173708059359342,0.157767218770459
0.451879139989614,0.935903416248038
0.0655171279795468,0.0680828385520726
0.191355011658743,0.458765615010634
0.035023185890168,0.351386127294973
0.161734867608175,0.891466159140691
0.702870888868347,NA
0.497965629212558,0.973585948580876
0.0739198082592338,0.465252386173233
