# Simulated random data file for batch processing
# timestamp: 2020-04-13 12:25:02
# JLW
#-------------------------------------------------

"var_x","var_y"
0.553072008071467,0.220656771445647
0.779380244202912,0.619042771868408
0.69475130061619,0.602885544067249
0.593044435139745,0.770393550628796
0.812510756775737,0.40625643520616
0.504959372337908,0.640170073136687
0.215393339982256,0.474918244406581
0.606858887709677,0.982388544594869
NA,0.386988616082817
0.849968665745109,0.252531773643568
0.289810767397285,0.476692441385239
0.915729088708758,0.513566313311458
0.0488805309869349,0.476077704690397
NA,0.9196306692902
0.348335574613884,0.588397752726451
0.987738838186488,0.750442070420831
0.556439194828272,NA
NA,0.38048263755627
0.886016056872904,0.421229335246608
0.336742091923952,0.696783260442317
0.516006199875847,0.563981569139287
0.998964614933357,0.691070983652025
0.649698422057554,0.637616480467841
0.207828316604719,0.572523101931438
0.62804718199186,0.559583919355646
0.813682890962809,0.642083297250792
0.739822031464428,NA
0.942231308901682,0.294505583355203
0.880210974719375,0.810135528678074
0.721672873012722,0.988933652406558
0.476231884909794,0.240045050624758
0.711993905948475,NA
0.699914289405569,0.752903896616772
0.668798370053992,0.126815075287595
