# Simulated random data file for batch processing
# timestamp: 2020-04-13 12:25:03
# JLW
#-------------------------------------------------

"var_x","var_y"
NA,0.00875051831826568
0.0214352766051888,0.550706462934613
0.418081175303087,0.323327613994479
0.909314246615395,NA
0.772187152178958,0.12696606433019
0.541725099319592,0.915507584810257
0.569927708711475,0.559830697253346
0.811566533753648,0.186944804387167
0.804722644621506,0.999316598288715
0.0318800108507276,0.711353104561567
NA,0.51230402989313
0.404169081477448,0.0980401514098048
0.0828371390234679,0.707731967093423
0.297653812449425,0.205826384481043
0.402696613222361,0.498374477494508
0.179451998323202,0.103268576320261
0.0984712257049978,0.740589279681444
0.434118973091245,0.42575657973066
0.5695641473867,0.427273922599852
0.693809701129794,0.930521670263261
0.375939865596592,0.0121870129369199
0.755925124743953,0.529797561466694
0.903772613732144,0.101489922264591
0.27629661327228,0.0173498662188649
0.955739601515234,0.10956796281971
0.0216789322439581,0.293561394326389
0.864327921299264,0.159057429293171
0.759007446467876,0.662917609792203
0.0170149449259043,0.966865497175604
0.14520938671194,NA
0.984939565649256,0.945606706663966
0.254191162064672,0.505145190749317
NA,0.347100091865286
0.0199309540912509,0.18536659469828
0.713876423425972,0.093672362389043
0.314910751068965,0.491814413573593
0.141480594640598,0.446130779339001
0.160124725895002,0.580193126341328
0.946066519012675,0.432808888610452
0.314883235143498,NA
0.600691080326214,0.32341173151508
0.697687963489443,0.296280527720228
0.0225933317560703,0.800616468768567
0.721005469327793,0.940058475127444
0.87180488021113,0.858475646236911
0.749807106330991,0.970010034739971
0.976007284596562,0.375582635868341
0.521501402836293,0.822284903610125
0.988702024100348,0.564877020195127
0.353678233688697,0.280783889582381
0.420928491977975,0.615916689159349
0.105511144269258,0.895608290564269
0.281688142102212,0.727002199506387
0.439630772219971,0.784840019419789
0.872036202345043,0.404508732957765
0.908099042251706,0.0665029108058661
0.55192302307114,0.182772966334596
0.636660164920613,0.518564292928204
0.399623531382531,0.415528830839321
0.569330945843831,0.975619955919683
0.665515440283343,0.843919387320057
0.18197609949857,0.282992624212056
0.42401286191307,0.279978848528117
0.948063336545601,0.283437185687944
0.0644779861904681,0.447109060129151
0.159628556808457,0.80909487628378
0.950794004835188,0.726740852696821
0.380088460166007,0.506160290911794
0.99958170671016,0.912472340045497
0.58216399862431,0.27580308355391
0.531820104457438,0.727018222911283
0.807097773067653,0.78258344810456
0.361221247119829,0.556166952243075
0.844261161517352,0.55673394841142
0.932611661963165,0.412245112471282
0.34693657187745,0.692905810894445
0.00432408391498029,0.440959114581347
0.983531675068662,0.685659226030111
0.883047230541706,0.128661130787805
0.11411591549404,0.579238461563364
