# Simulated random data file for batch processing
# timestamp: 2020-04-13 12:25:03
# JLW
#-------------------------------------------------

"var_x","var_y"
0.86401995155029,0.629922147840261
NA,NA
0.0395854169037193,0.761463853064924
0.870912472717464,0.682645362336189
0.17127346736379,0.17318824166432
0.301058229990304,NA
0.696422316133976,0.440952607197687
0.64567239372991,0.436597094172612
0.158090317621827,NA
0.364845105679706,0.69519718317315
0.694360064575449,NA
0.732000619405881,0.17760022636503
0.134225950576365,0.697536360472441
0.338365062372759,0.942898392910138
0.723020103760064,0.770279052434489
NA,0.806421252666041
0.777695811120793,NA
0.403449091129005,0.730972329853103
NA,0.0442038392648101
0.161810338031501,0.627784500364214
0.283969728508964,0.200595031725243
0.469981170492247,0.432913839118555
NA,0.764644728973508
NA,NA
0.733438385417685,NA
NA,0.405656764982268
0.935747048119083,NA
NA,0.0511190111283213
NA,NA
NA,0.848344038007781
